pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
38648770|distant|114|127|abstract|gut microbiota|microbiome|is linked to|187|222|abstract|sporadic form of Parkinson's disease|DDF
38648770|distant|148|170|abstract|human synucleinopathies|DDF|change abundance|114|127|abstract|gut microbiota|microbiome
38648770|distant|187|222|abstract|sporadic form of Parkinson's disease|DDF|change abundance|114|127|abstract|gut microbiota|microbiome
38648770|distant|639|657|abstract|Parkinson's disease|DDF|target|625|632|abstract|patients|human
38648770|distant|639|657|abstract|Parkinson's disease|DDF|target|754|761|abstract|patients|human
38648770|distant|768|786|abstract|Parkinson's disease|DDF|change abundance|712|719|abstract|bacteria|bacteria
38648770|distant|768|786|abstract|Parkinson's disease|DDF|target|754|761|abstract|patients|human
25847918|distant|137|155|abstract|Parkinson's disease|DDF|is a|106|126|abstract|neurological diseases|DDF
25847918|distant|158|186|abstract|Amyotrophic lateral sclerosis|DDF|is a|199|229|abstract|fatal neurodegenerative disease|DDF
25847918|distant|189|191|abstract|ALS|DDF|is a|199|229|abstract|fatal neurodegenerative disease|DDF
25847918|distant|288|301|abstract|muscle atrophy|DDF|affect|158|186|abstract|Amyotrophic lateral sclerosis|DDF
25847918|distant|288|301|abstract|muscle atrophy|DDF|affect|189|191|abstract|ALS|DDF
25847918|distant|390|410|abstract|respiratory paralysis|DDF|target|353|360|abstract|patients|human
25847918|distant|932|940|abstract|intestine|anatomical location|located in|945|953|abstract|G93A mice|animal
25847918|distant|1185|1223|abstract|antimicrobial peptides defensin 5 alpha|chemical|located in|1249|1261|abstract|ALS intestine|anatomical location
25847918|distant|1185|1223|abstract|antimicrobial peptides defensin 5 alpha|chemical|impact|1324|1344|abstract|intestinal microbiome|microbiome
25847918|distant|1185|1223|abstract|antimicrobial peptides defensin 5 alpha|chemical|produced by|1324|1344|abstract|intestinal microbiome|microbiome
36502554|distant|0|13|title|Antibiotic use|drug|change effect|38|47|title|depression|DDF
36502554|distant|158|168|abstract|Antibiotics|drug|impact|208|234|abstract|gastrointestinal microbiota|microbiome
36502554|distant|158|168|abstract|Antibiotics|drug|change effect|336|345|abstract|depression|DDF
36502554|distant|208|234|abstract|gastrointestinal microbiota|microbiome|is linked to|146|155|abstract|depression|DDF
36502554|distant|208|234|abstract|gastrointestinal microbiota|microbiome|is linked to|336|345|abstract|depression|DDF
36502554|distant|678|688|abstract|antibiotics|drug|change effect|730|748|abstract|depressive symptoms|DDF
36502554|distant|678|688|abstract|antibiotics|drug|change effect|757|765|abstract|disorders|DDF
36502554|distant|694|704|abstract|medications|drug|change effect|730|748|abstract|depressive symptoms|DDF
36502554|distant|694|704|abstract|medications|drug|change effect|757|765|abstract|disorders|DDF
36502554|distant|1594|1617|abstract|antimicrobial resistance|DDF|target|1668|1686|abstract|healthy individuals|human
38627687|distant|30|56|title|organophosphorus pesticides|chemical|impact|66|85|title|human gut microbiome|microbiome
38627687|distant|0|26|abstract|Organophosphorus pesticides|chemical|impact|169|182|abstract|gut microbiota|microbiome
38627687|distant|29|30|abstract|OP|chemical|impact|169|182|abstract|gut microbiota|microbiome
38627687|distant|146|147|abstract|OP|chemical|impact|169|182|abstract|gut microbiota|microbiome
38627687|distant|476|487|abstract|participants|human|used by|605|628|abstract|16S rRNA gene sequencing|biomedical technique
38627687|distant|493|511|abstract|Parkinson's disease|DDF|target|476|487|abstract|participants|human
35057561|distant|78|104|abstract|defects in the gut function|DDF|affect|0|18|abstract|Parkinson's disease|DDF
35057561|distant|78|104|abstract|defects in the gut function|DDF|affect|134|147|abstract|motor symptoms|DDF
35057561|distant|292|300|abstract|Dysbiosis|DDF|change abundance|305|318|abstract|gut microbiota|microbiome
35057561|distant|305|318|abstract|gut microbiota|microbiome|is linked to|292|300|abstract|Dysbiosis|DDF
34440563|distant|10|30|title|Metabolic Dysfunction|DDF|affect|53|66|title|Mood Disorders|DDF
34440563|distant|0|24|abstract|Major depressive disorder|DDF|target|86|93|abstract|patients|human
34440563|distant|27|29|abstract|MDD|DDF|target|86|93|abstract|patients|human
34440563|distant|36|51|abstract|bipolar disorder|DDF|target|86|93|abstract|patients|human
34440563|distant|54|55|abstract|BD|DDF|target|86|93|abstract|patients|human
34440563|distant|144|157|abstract|mood disorders|DDF|affect|190|210|abstract|metabolic dysfunction|DDF
34440563|distant|519|532|abstract|mood disorders|DDF|affect|538|549|abstract|dyslipidemia|DDF
34440563|distant|519|532|abstract|mood disorders|DDF|affect|554|566|abstract|hyperglycemia|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|519|532|abstract|mood disorders|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|538|549|abstract|dyslipidemia|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|628|630|abstract|MDD|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|636|637|abstract|BD|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|759|770|abstract|inflammation|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|799|818|abstract|hormonal alterations|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|821|848|abstract|neurotransmitter disruptions|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|851|881|abstract|alteration on brain cholesterol|DDF
34440563|distant|585|605|abstract|metabolic dysfunction|DDF|affect|884|909|abstract|central insulin resistance|DDF
34440563|distant|989|995|abstract|statins|drug|change effect|628|630|abstract|MDD|DDF
34440563|distant|998|1024|abstract|polyunsaturated fatty acids|chemical|influence|628|630|abstract|MDD|DDF
36937822|distant|0|13|abstract|Bone fragility|DDF|affect|22|35|abstract|susceptibility|DDF
36937822|distant|0|13|abstract|Bone fragility|DDF|affect|125|137|abstract|comorbidities|DDF
36937822|distant|0|13|abstract|Bone fragility|DDF|affect|140|149|abstract|disability|DDF
36937822|distant|0|13|abstract|Bone fragility|DDF|affect|152|171|abstract|poor quality of life|DDF
36937822|distant|0|13|abstract|Bone fragility|DDF|affect|178|196|abstract|increased mortality|DDF
36937822|distant|56|73|abstract|poor bone strength|DDF|affect|22|35|abstract|susceptibility|DDF
36937822|distant|56|73|abstract|poor bone strength|DDF|affect|40|47|abstract|fracture|DDF
36937822|distant|260|273|abstract|bone fragility|DDF|target|246|253|abstract|patients|human
36937822|distant|583|607|abstract|major fragility fractures|DDF|target|569|576|abstract|Patients|human
36937822|distant|808|825|abstract|skeletal fragility|DDF|target|794|801|abstract|patients|human
36937822|distant|962|986|abstract|macro- and micronutrients|chemical|administered|991|998|abstract|patients|human
36937822|distant|962|986|abstract|macro- and micronutrients|chemical|influence|1005|1018|abstract|bone fragility|DDF
36937822|distant|1005|1018|abstract|bone fragility|DDF|target|991|998|abstract|patients|human
37956855|distant|141|163|title|chronic restrain stress|DDF|target|125|128|title|mice|animal
37956855|distant|0|32|abstract|3,4-Methylenedioxymethamphetamine|drug|administered|179|189|abstract|U.S. adults|human
37956855|distant|0|32|abstract|3,4-Methylenedioxymethamphetamine|drug|change effect|227|236|abstract|depression|DDF
37956855|distant|0|32|abstract|3,4-Methylenedioxymethamphetamine|drug|change effect|242|257|abstract|suicide thoughts|DDF
37956855|distant|35|38|abstract|MDMA|drug|administered|179|189|abstract|U.S. adults|human
37956855|distant|35|38|abstract|MDMA|drug|change effect|227|236|abstract|depression|DDF
37956855|distant|35|38|abstract|MDMA|drug|change effect|242|257|abstract|suicide thoughts|DDF
37956855|distant|227|236|abstract|depression|DDF|target|179|189|abstract|U.S. adults|human
37956855|distant|242|257|abstract|suicide thoughts|DDF|target|179|189|abstract|U.S. adults|human
37956855|distant|524|546|abstract|chronic restrain stress|DDF|target|506|509|abstract|mice|animal
37956855|distant|549|551|abstract|CRS|DDF|target|506|509|abstract|mice|animal
37956855|distant|573|576|abstract|MDMA|drug|change effect|613|635|abstract|anhedonia-like behavior|DDF
37956855|distant|573|576|abstract|MDMA|drug|change effect|613|635|abstract|anhedonia-like behavior|DDF
37956855|distant|573|576|abstract|MDMA|drug|impact|1038|1045|abstract|microbes|bacteria
37956855|distant|663|679|abstract|synaptic proteins|chemical|located in|726|742|abstract|prefrontal cortex|anatomical location
37956855|distant|663|679|abstract|synaptic proteins|chemical|located in|745|747|abstract|PFC|anatomical location
37956855|distant|663|679|abstract|synaptic proteins|chemical|located in|753|768|abstract|CRS-exposed mice|animal
37956855|distant|685|717|abstract|brain-derived neurotrophic factor|chemical|located in|726|742|abstract|prefrontal cortex|anatomical location
37956855|distant|685|717|abstract|brain-derived neurotrophic factor|chemical|located in|753|768|abstract|CRS-exposed mice|animal
37956855|distant|726|742|abstract|prefrontal cortex|anatomical location|located in|753|768|abstract|CRS-exposed mice|animal
37956855|distant|745|747|abstract|PFC|anatomical location|located in|753|768|abstract|CRS-exposed mice|animal
37956855|distant|883|896|abstract|gut microbiome|microbiome|located in|963|985|abstract|sham + MDMA + CRS group|human
37956855|distant|1038|1045|abstract|microbes|bacteria|located in|1068|1086|abstract|vehicle + CRS group|human
37956855|distant|1038|1045|abstract|microbes|bacteria|located in|1096|1111|abstract|MDMA + CRS group|human
38589422|distant|19|32|title|gut microbiota|microbiome|is linked to|61|73|title|schizophrenia|DDF
38589422|distant|19|32|title|gut microbiota|microbiome|is linked to|83|110|title|schizophrenia-like behaviors|DDF
38589422|distant|19|32|title|gut microbiota|microbiome|is linked to|116|153|title|dysregulated brain transcript response|DDF
38589422|distant|61|73|title|schizophrenia|DDF|target|47|54|title|patients|human
38589422|distant|61|73|title|schizophrenia|DDF|affect|83|110|title|schizophrenia-like behaviors|DDF
38589422|distant|61|73|title|schizophrenia|DDF|affect|116|153|title|dysregulated brain transcript response|DDF
38589422|distant|83|110|title|schizophrenia-like behaviors|DDF|target|158|161|title|mice|animal
38589422|distant|116|153|title|dysregulated brain transcript response|DDF|target|158|161|title|mice|animal
38589422|distant|0|12|abstract|Schizophrenia|DDF|is a|26|52|abstract|neurodevelopmental disorder|DDF
38589422|distant|15|17|abstract|SCZ|DDF|is a|26|52|abstract|neurodevelopmental disorder|DDF
38589422|distant|279|292|abstract|gut microbiota|microbiome|is linked to|308|322|abstract|brain disorders|DDF
38589422|distant|518|531|abstract|gut microbiome|microbiome|located in|541|552|abstract|SCZ patients|human
38589422|distant|518|531|abstract|gut microbiome|microbiome|located in|558|573|abstract|healthy controls|human
38589422|distant|804|817|abstract|gut microbiome|microbiome|located in|853|860|abstract|FMT mice|animal
38589422|distant|904|923|abstract|human gut microbiome|microbiome|located in|853|860|abstract|FMT mice|animal
38589422|distant|972|987|abstract|fecal microbiota|microbiome|located in|994|1005|abstract|SCZ patients|human
38589422|distant|972|987|abstract|fecal microbiota|microbiome|located in|1012|1019|abstract|SPF mice|animal
38589422|distant|972|987|abstract|fecal microbiota|microbiome|is linked to|1046|1083|abstract|schizophrenia-like (SCZ-like) symptoms|DDF
38589422|distant|972|987|abstract|fecal microbiota|microbiome|is linked to|1046|1083|abstract|schizophrenia-like (SCZ-like) symptoms|DDF
38589422|distant|972|987|abstract|fecal microbiota|microbiome|is linked to|1094|1116|abstract|deficits in sociability|DDF
38589422|distant|972|987|abstract|fecal microbiota|microbiome|is linked to|1122|1134|abstract|hyperactivity|DDF
38589422|distant|1046|1083|abstract|schizophrenia-like (SCZ-like) symptoms|DDF|target|994|1005|abstract|SCZ patients|human
38589422|distant|1046|1083|abstract|schizophrenia-like (SCZ-like) symptoms|DDF|target|1012|1019|abstract|SPF mice|animal
38589422|distant|1094|1116|abstract|deficits in sociability|DDF|target|1012|1019|abstract|SPF mice|animal
38589422|distant|1122|1134|abstract|hyperactivity|DDF|target|1012|1019|abstract|SPF mice|animal
38589422|distant|1154|1159|abstract|brains|anatomical location|located in|1164|1167|abstract|mice|animal
38589422|distant|1184|1197|abstract|SCZ microbiota|microbiome|located in|1164|1167|abstract|mice|animal
38589422|distant|1184|1197|abstract|SCZ microbiota|microbiome|is linked to|1209|1240|abstract|dysregulated transcript response|DDF
38589422|distant|1209|1240|abstract|dysregulated transcript response|DDF|target|1164|1167|abstract|mice|animal
37709081|distant|29|38|title|glyphosate|chemical|influence|48|84|title|depression- and anxiety-like behavior|DDF
37709081|distant|48|84|title|depression- and anxiety-like behavior|DDF|target|93|101|title|offspring|animal
37709081|distant|266|309|abstract|attention deficit and hyperactivity disorder|DDF|is a|229|256|abstract|neurodevelopmental disorders|DDF
37709081|distant|315|338|abstract|autism spectrum disorder|DDF|is a|229|256|abstract|neurodevelopmental disorders|DDF
37709081|distant|637|646|abstract|glyphosate|chemical|influence|811|835|abstract|neurobehavioral disorders|DDF
38332676|distant|0|42|title|Repeated (<i>S</i>)-ketamine administration|drug|change effect|60|92|title|spatial working memory impairment|DDF
38332676|distant|60|92|title|spatial working memory impairment|DDF|target|97|100|title|mice|animal
38332676|distant|107|118|title|chronic pain|DDF|target|97|100|title|mice|animal
38332676|distant|0|11|abstract|Chronic pain|DDF|affect|37|61|abstract|diminished working memory|DDF
38332676|distant|514|521|abstract|ketamine|drug|impact|575|588|abstract|gut microbiome|microbiome
38332676|distant|575|588|abstract|gut microbiome|microbiome|used by|621|643|abstract|fecal 16S rRNA analysis|biomedical technique
38332676|distant|886|895|abstract|hippocampi|anatomical location|located in|900|907|abstract|CCI mice|animal
38332676|distant|989|1007|abstract|(<i>S</i>)-ketamine|drug|administered|1012|1019|abstract|CCI mice|animal
38332676|distant|989|1007|abstract|(<i>S</i>)-ketamine|drug|administered|1065|1072|abstract|CCI mice|animal
34829694|distant|0|8|title|Probiotic|dietary supplement|impact|65|78|title|Gut Microbiota|microbiome
34829694|distant|65|78|title|Gut Microbiota|microbiome|used by|902|931|abstract|fecal 16S rRNA gene sequencing|biomedical technique
34829694|distant|95|143|title|6-Hydroxydopamin-Induced Parkinson's Disease Rats|animal|used by|902|931|abstract|fecal 16S rRNA gene sequencing|biomedical technique
34829694|distant|0|15|abstract|Oxidative stress|DDF|affect|81|99|abstract|Parkinson's disease|DDF
34829694|distant|0|15|abstract|Oxidative stress|DDF|affect|102|103|abstract|PD|DDF
34829694|distant|134|172|abstract|concomitant PD-associated gut dysbiosis|DDF|affect|81|99|abstract|Parkinson's disease|DDF
