pmid|annotator|start_idx|end_idx|location|text_span|label
27930574|expert_5|1274|1323|abstract|text mining from high-volume biomedical literature|statistical technique
27930574|expert_5|1370|1379|abstract|prebiotics|dietary supplement
32667590|expert_5|45|70|title|neuropsychiatric disorders|DDF
32667590|expert_5|266|290|abstract|small and large intestine|anatomical location
32667590|expert_5|398|402|abstract|brain|anatomical location
32667590|expert_5|546|566|abstract|intestinal microbiota|microbiome
32667590|expert_5|584|621|abstract|neurological and psychiatric disorders|DDF
32667590|expert_5|673|686|abstract|gut microbiota|microbiome
32667590|expert_5|695|699|abstract|brain|anatomical location
32667590|expert_5|717|733|abstract|Alzheimer disease|DDF
32667590|expert_5|736|743|abstract|dementia|DDF
32667590|expert_5|746|752|abstract|anxiety|DDF
32667590|expert_5|755|778|abstract|autism spectrum disorder|DDF
32667590|expert_5|781|796|abstract|bipolar disorder|DDF
32667590|expert_5|799|823|abstract|major depressive disorder|DDF
32667590|expert_5|826|844|abstract|Parkinson's disease|DDF
32667590|expert_5|851|863|abstract|schizophrenia|DDF
32667590|expert_5|915|956|abstract|intestinal metabolites of microbial origin|chemical
32667590|expert_5|969|991|abstract|short-chain fatty acids|chemical
32667590|expert_5|994|1015|abstract|tryptophan metabolites|chemical
32667590|expert_5|1128|1137|abstract|prebiotics|dietary supplement
32667590|expert_5|1140|1149|abstract|probiotics|dietary supplement
32667590|expert_5|1215|1240|abstract|neuropsychiatric disorders|DDF
30033172|expert_2|4|17|abstract|gut microbiota|microbiome
30033172|expert_2|52|61|abstract|human host|human
30033172|expert_2|393|406|abstract|gut microbiota|microbiome
30033172|expert_2|515|528|abstract|gut microbiota|microbiome
30033172|expert_2|709|733|abstract|non-communicable diseases|DDF
30033172|expert_2|739|758|abstract|intestinal dysbiosis|DDF
30033172|expert_2|832|858|abstract|dietary-induced alterations|DDF
27763700|expert_6|22|31|title|prebiotics|dietary supplement
27763700|expert_6|37|60|title|bioactive milk fractions|dietary supplement
27763700|expert_6|86|91|title|stress|DDF
27763700|expert_6|96|126|title|learned helplessness behaviours|DDF
27763700|expert_6|13|24|abstract|gut microbes|microbiome
27763700|expert_6|53|62|abstract|Prebiotics|dietary supplement
27763700|expert_6|199|208|abstract|prebiotics|dietary supplement
27763700|expert_6|284|314|abstract|learned helplessness behaviours|DDF
27763700|expert_6|324|340|abstract|failure to escape|DDF
27763700|expert_6|346|361|abstract|exaggerated fear|DDF
27763700|expert_6|427|436|abstract|prebiotics|dietary supplement
27763700|expert_6|439|460|abstract|galactooligosaccharide|dietary supplement
27763700|expert_6|463|465|abstract|GOS|dietary supplement
27763700|expert_6|472|483|abstract|polydextrose|dietary supplement
27763700|expert_6|486|488|abstract|PDX|dietary supplement
27763700|expert_6|513|523|abstract|lactoferrin|chemical
27763700|expert_6|526|528|abstract|LAC|chemical
27763700|expert_6|587|592|abstract|stress|DDF
27763700|expert_6|609|632|abstract|Juvenile, male F344 rats|animal
27763700|expert_6|667|669|abstract|GOS|dietary supplement
27763700|expert_6|675|677|abstract|PDX|dietary supplement
27763700|expert_6|686|688|abstract|LAC|chemical
27763700|expert_6|700|702|abstract|GOS|dietary supplement
27763700|expert_6|705|707|abstract|PDX|dietary supplement
27763700|expert_6|713|715|abstract|LAC|chemical
27763700|expert_6|736|747|abstract|gut bacteria|bacteria
27763700|expert_6|773|775|abstract|GOS|dietary supplement
27763700|expert_6|781|783|abstract|PDX|dietary supplement
27763700|expert_6|795|812|abstract|Lactobacillus spp.|bacteria
27763700|expert_6|829|832|abstract|rats|animal
27763700|expert_6|850|867|abstract|inescapable stress|DDF
27763700|expert_6|1029|1042|abstract|corticosterone|chemical
27763700|expert_6|1048|1060|abstract|blood glucose|chemical
27763700|expert_6|1108|1142|abstract|stress-induced learned helplessness|DDF
27763700|expert_6|1154|1174|abstract|in situ hybridization|biomedical technique
27763700|expert_6|1208|1230|abstract|stress-evoked cfos mRNA|gene
27763700|expert_6|1293|1323|abstract|learned helplessness behaviours|DDF
27763700|expert_6|1339|1341|abstract|GOS|dietary supplement
27763700|expert_6|1344|1346|abstract|PDX|dietary supplement
27763700|expert_6|1352|1354|abstract|LAC|chemical
27763700|expert_6|1372|1402|abstract|stress-evoked decreases in mRNA|DDF
27763700|expert_6|1412|1441|abstract|5-HT<sub>1A</sub> autoreceptor|chemical
27763700|expert_6|1468|1482|abstract|basal BDNF mRNA|gene
27763700|expert_6|1495|1511|abstract|prefrontal cortex|anatomical location
27763700|expert_6|1561|1570|abstract|prebiotics|dietary supplement
27763700|expert_6|1603|1619|abstract|stress resistance|DDF
31383280|expert_7|32|49|title|Mother-Infant Dyad|human
31383280|expert_7|72|94|title|Maternal Gut Microbiome|microbiome
31383280|expert_7|0|35|abstract|Perinatal mood and anxiety disorders|DDF
31383280|expert_7|38|41|abstract|PMAD|DDF
31383280|expert_7|81|86|abstract|mother|human
31383280|expert_7|92|96|abstract|child|human
31383280|expert_7|375|378|abstract|PMAD|DDF
31383280|expert_7|611|614|abstract|PMAD|DDF
31383280|expert_7|653|658|abstract|mother|human
31383280|expert_7|664|668|abstract|child|human
38606411|expert_2|11|35|title|intestinal barrier damage|DDF
38606411|expert_2|40|47|title|patients|human
38606411|expert_2|54|78|title|chronic insomnia disorder|DDF
38606411|expert_2|0|16|abstract|Insomnia disorder|DDF
38606411|expert_2|53|92|abstract|clinical sleep and psychiatric disorders|DDF
38606411|expert_2|186|199|abstract|gut microbiota|microbiome
38606411|expert_2|207|217|abstract|individuals|human
38606411|expert_2|224|240|abstract|insomnia disorder|DDF
38606411|expert_2|328|344|abstract|insomnia disorder|DDF
38606411|expert_2|453|470|abstract|intestinal barrier|anatomical location
38606411|expert_2|475|485|abstract|individuals|human
38606411|expert_2|492|508|abstract|insomnia disorder|DDF
38606411|expert_2|570|577|abstract|patients|human
38606411|expert_2|584|608|abstract|chronic insomnia disorder|DDF
38606411|expert_2|625|642|abstract|healthy volunteers|human
38606411|expert_2|700|715|abstract|ELISA technology|biomedical technique
38606411|expert_2|757|771|abstract|diamine oxidase|chemical
38606411|expert_2|774|776|abstract|DAO|chemical
38606411|expert_2|780|792|abstract|D-lactic acid|chemical
38606411|expert_2|795|798|abstract|D-LA|chemical
38606411|expert_2|802|838|abstract|intestinal fatty acid binding protein|chemical
38606411|expert_2|841|846|abstract|I-FABP|chemical
38606411|expert_2|854|863|abstract|endothelin|chemical
38606411|expert_2|866|867|abstract|ET|chemical
38606411|expert_2|871|899|abstract|Spearman correlation analysis|statistical technique
38606411|expert_2|1055|1075|abstract|healthy control group|human
38606411|expert_2|1082|1104|abstract|insomnia disorder group|human
38606411|expert_2|1360|1370|abstract|individuals|human
38606411|expert_2|1377|1393|abstract|insomnia disorder|DDF
38606411|expert_2|1565|1595|abstract|chronic insomnia disorder group|human
38606411|expert_2|1647|1655|abstract|serum DAO|chemical
38606411|expert_2|1658|1661|abstract|D-LA|chemical
38606411|expert_2|1664|1669|abstract|I-FABP|chemical
38606411|expert_2|1676|1677|abstract|ET|chemical
38606411|expert_2|2020|2030|abstract|Individuals|human
38606411|expert_2|2037|2061|abstract|chronic insomnia disorder|DDF
38606411|expert_2|2133|2139|abstract|anxiety|DDF
38606411|expert_2|2167|2202|abstract|impaired intestinal barrier function|DDF
32983561|expert_3|191|202|abstract|gut microbes|microbiome
32983561|expert_3|432|445|abstract|gut microbiota|microbiome
32983561|expert_3|483|487|abstract|brain|anatomical location
32983561|expert_3|636|645|abstract|individual|human
28073356|expert_7|0|25|title|Gut microbiota disturbance|DDF
28073356|expert_7|34|51|title|helminth infection|DDF
28073356|expert_7|95|102|title|children|human
28073356|expert_7|37|41|abstract|brain|anatomical location
28073356|expert_7|51|72|abstract|gastrointestinal tract|anatomical location
28073356|expert_7|165|183|abstract|helminth infections|DDF
28073356|expert_7|206|219|abstract|gut microbiota|microbiome
28073356|expert_7|255|268|abstract|gut microbiota|microbiome
28073356|expert_7|344|348|abstract|brain|anatomical location
28073356|expert_7|392|410|abstract|helminth infections|DDF
28073356|expert_7|514|540|abstract|gastrointestinal infections|DDF
28073356|expert_7|547|561|abstract|parasitic worms|animal
28073356|expert_7|572|580|abstract|helminths|animal
28073356|expert_7|794|813|abstract|school-aged children|human
28073356|expert_7|825|843|abstract|helminth infections|DDF
28073356|expert_7|867|886|abstract|cognitive impairment|DDF
28073356|expert_7|908|921|abstract|gut microbiota|microbiome
28073356|expert_7|1011|1029|abstract|helminth infections|DDF
28073356|expert_7|1401|1436|abstract|gastrointestinal helminth infections|DDF
28073356|expert_7|1445|1473|abstract|childhood cognitive morbidity|DDF
28073356|expert_7|1546|1564|abstract|helminth infections|DDF
28073356|expert_7|1633|1646|abstract|gut microbiota|microbiome
37764277|expert_3|23|30|title|Baicalin|drug
37764277|expert_3|35|42|title|Diseases|DDF
37764277|expert_3|55|81|title|Gut-Brain Axis Dysfunctions|DDF
37764277|expert_3|93|124|abstract|central nervous system disorders|DDF
37764277|expert_3|127|145|abstract|Alzheimer's disease|DDF
37764277|expert_3|148|166|abstract|Parkinson's disease|DDF
37764277|expert_3|173|182|abstract|depression|DDF
37764277|expert_3|186|204|abstract|metabolic disorders|DDF
37764277|expert_3|207|230|abstract|obesity-related diseases|DDF
37764277|expert_3|238|257|abstract|intestinal disorders|DDF
37764277|expert_3|260|285|abstract|inflammatory bowel disease|DDF
37764277|expert_3|291|299|abstract|dysbiosis|DDF
37764277|expert_3|357|364|abstract|Baicalin|chemical
37764277|expert_3|369|387|abstract|bioactive flavonoid|chemical
37764277|expert_3|407|429|abstract|Scutellaria baicalensis|bacteria
37764277|expert_3|573|580|abstract|baicalin|chemical
37764277|expert_3|618|625|abstract|Baicalin|chemical
37764277|expert_3|742|748|abstract|obesity|DDF
37764277|expert_3|816|835|abstract|intestinal disorders|DDF
37764277|expert_3|867|891|abstract|intestinal microorganisms|bacteria
37764277|expert_3|909|918|abstract|fatty acid|chemical
37764277|expert_3|953|960|abstract|baicalin|chemical
37764277|expert_3|1065|1072|abstract|baicalin|chemical
37764277|expert_3|1077|1100|abstract|gut-brain axis disorders|DDF
34357134|expert_2|3|15|abstract|schizophrenia|DDF
34357134|expert_2|18|44|abstract|social cognitive impairment|DDF
34357134|expert_2|514|521|abstract|patients|human
34357134|expert_2|528|540|abstract|schizophrenia|DDF
34357134|expert_2|590|608|abstract|healthy individuals|human
34357134|expert_2|993|1006|abstract|gut microbiota|microbiome
37049591|expert_3|0|30|title|Dysbiosis of the Gut Microbiota|DDF
37049591|expert_3|97|104|title|Patients|human
37049591|expert_3|111|135|title|Major Depressive Disorder|DDF
37049591|expert_3|115|128|abstract|gut microbiota|microbiome
37049591|expert_3|158|194|abstract|neurological and psychiatric diseases|DDF
37049591|expert_3|206|219|abstract|gut microbiota|microbiome
37049591|expert_3|232|271|abstract|major depressive disorder (MDD) patients|human
37049591|expert_3|343|354|abstract|MDD patients|human
37049591|expert_3|366|381|abstract|healthy controls|human
37049591|expert_3|521|536|abstract|intestinal flora|microbiome
37049591|expert_3|557|568|abstract|MDD patients|human
37049591|expert_3|573|588|abstract|MiSeq sequencing|biomedical technique
37049591|expert_3|591|602|abstract|Venous blood|anatomical location
37049591|expert_3|639|672|abstract|plasma indoleamine-2,3-dioxygenase|chemical
37049591|expert_3|675|677|abstract|Ido|chemical
37049591|expert_3|681|690|abstract|kynurenine|chemical
37049591|expert_3|693|695|abstract|Kyn|chemical
37049591|expert_3|702|711|abstract|tryptophan|chemical
37049591|expert_3|714|716|abstract|Trp|chemical
37049591|expert_3|744|767|abstract|bacterial 16S sequencing|biomedical technique
37049591|expert_3|958|970|abstract|control group|human
37049591|expert_3|990|998|abstract|MDD cases|human
37049591|expert_3|1132|1143|abstract|MDD patients|human
37049591|expert_3|1177|1179|abstract|Ido|chemical
37049591|expert_3|1185|1187|abstract|Kyn|chemical
37049591|expert_3|1224|1270|abstract|KEGG bacterial 16S function prediction analysis|biomedical technique
37049591|expert_3|1291|1301|abstract|amino acids|chemical
37049591|expert_3|1328|1330|abstract|Ido|chemical
37049591|expert_3|1333|1335|abstract|Trp|chemical
37049591|expert_3|1341|1343|abstract|Kyn|chemical
37049591|expert_3|1369|1376|abstract|patients|human
37049591|expert_3|1383|1385|abstract|MDD|DDF
37049591|expert_3|1418|1439|abstract|neurotoxic metabolites|chemical
37049591|expert_3|1467|1475|abstract|serotonin|chemical
37049591|expert_3|1569|1571|abstract|MDD|DDF
32834004|expert_4|0|26|title|Predictive analysis methods|statistical technique
32834004|expert_4|74|92|title|Parkinson's disease|DDF
32834004|expert_4|167|193|abstract|statistical testing methods|statistical technique
32834004|expert_4|292|318|abstract|statistical testing methods|statistical technique
32834004|expert_4|536|540|abstract|LASSO|statistical technique
32834004|expert_4|776|780|abstract|LASSO|statistical technique
32834004|expert_4|793|835|abstract|LASSO multinomial logistic regression model|statistical technique
32834004|expert_4|889|901|abstract|screening+GLM|statistical technique
32834004|expert_4|955|958|abstract|GLMM|statistical technique
32834004|expert_4|988|996|abstract|GLM model|statistical technique
32834004|expert_4|1045|1049|abstract|LASSO|statistical technique
32834004|expert_4|1062|1066|abstract|LASSO|statistical technique
32834004|expert_4|1102|1105|abstract|GLMM|statistical technique
32834004|expert_4|1192|1219|abstract|Dirichlet-multinomial models|statistical technique
32834004|expert_4|1263|1281|abstract|Parkinson's disease|DDF
32834004|expert_4|1426|1430|abstract|LASSO|statistical technique
32834004|expert_4|1562|1580|abstract|Parkinson's disease|DDF
32834004|expert_4|1804|1822|abstract|Parkinson's disease|DDF
32834004|expert_4|1832|1845|abstract|gut microbiome|microbiome
37156128|expert_2|40|47|title|patients|human
37156128|expert_2|54|66|title|schizophrenia|DDF
37156128|expert_2|72|87|title|healthy controls|human
37156128|expert_2|4|23|abstract|human gut microbiome|microbiome
37156128|expert_2|117|142|abstract|neuropsychiatric disorders|DDF
37156128|expert_2|183|196|abstract|gut microbiome|microbiome
37156128|expert_2|222|234|abstract|schizophrenia|DDF
37156128|expert_2|237|239|abstract|SCZ|DDF
37156128|expert_2|383|396|abstract|gut microbiota|microbiome
37156128|expert_2|404|459|abstract|drug-naïve (DN SCZ) and risperidone-treated SCZ patients|human
37156128|expert_2|462|469|abstract|RISP SCZ|human
37156128|expert_2|485|500|abstract|healthy controls|human
37156128|expert_2|503|505|abstract|HCs|human
37156128|expert_2|536|547|abstract|participants|human
37156128|expert_2|630|635|abstract|DN SCZ|human
37156128|expert_2|638|645|abstract|RISP SCZ|human
37156128|expert_2|651|653|abstract|HCs|human
37156128|expert_2|704|722|abstract|16s rRNA sequencing|biomedical technique
37156128|expert_2|871|882|abstract|SCZ patients|human
37156128|expert_2|890|891|abstract|DN|human
37156128|expert_2|897|900|abstract|RISP|human
37156128|expert_2|907|909|abstract|HCs|human
37156128|expert_2|912|920|abstract|PERMANOVA|statistical technique
37156128|expert_2|934|973|abstract|Linear Discriminant Analysis Effect Size|statistical technique
37156128|expert_2|976|980|abstract|LEfSe|statistical technique
37156128|expert_2|987|1005|abstract|Random Forest model|statistical technique
37156128|expert_2|1148|1159|abstract|Ruminococcus|bacteria
37156128|expert_2|1162|1167|abstract|UCG005|bacteria
37156128|expert_2|1170|1196|abstract|Clostridium_sensu_stricto_1|bacteria
37156128|expert_2|1202|1216|abstract|Bifidobacterium|bacteria
37156128|expert_2|1237|1248|abstract|SCZ patients|human
37156128|expert_2|1255|1257|abstract|HCs|human
37156128|expert_2|1303|1305|abstract|HCs|human
37156128|expert_2|1310|1315|abstract|DN SCZ|human
37156128|expert_2|1330|1332|abstract|HCs|human
37156128|expert_2|1337|1344|abstract|RISP SCZ|human
37156128|expert_2|1362|1367|abstract|DN SCZ|human
37156128|expert_2|1372|1379|abstract|RISP SCZ|human
37156128|expert_2|1486|1491|abstract|DN SCZ|human
37156128|expert_2|1494|1501|abstract|RISP SCZ|human
37156128|expert_2|1508|1510|abstract|HCs|human
37156128|expert_2|1582|1595|abstract|gut microbiome|microbiome
31769847|expert_7|0|9|title|Probiotics|dietary supplement
31769847|expert_7|15|24|title|prebiotics|dietary supplement
31769847|expert_7|36|56|title|psychiatric disorders|DDF
31769847|expert_7|23|41|abstract|microbial dysbiosis|DDF
31769847|expert_7|62|81|abstract|psychiatric diseases|DDF
31769847|expert_7|102|115|abstract|gut microbiota|microbiome
31769847|expert_7|174|183|abstract|probiotics|dietary supplement
